slug,provider,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,verifiedUptime,verifiedLatency,verifiedBlocksBehindAvg,uptimeSla,bandwidthSla,blocksBehindSla,supportSla,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address
envio-sepolia-free-indexer,!provider:envio-free-indexer,"[""[Website](https://envio.dev/)"",""[Docs](https://docs.envio.dev/docs/HyperIndex/arbitrum-sepolia)""]",,Free,Archive,Indexed Data,Custom,sepolia,$0,null,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL"",""Custom Handlers""]","[""750 indexing hours"",""100 req/min"",""<= 100K entities stored"",""100 contracts""]","[""DDoS Protection"",""IP Protection""]","[""Indexer logs"",""Usage analytics""]","[""Global""]","[""Multichain Indexing"",""Email support"",""JS/TS/ReScript indexers""]",null
envio-sepolia-pay-as-you-go-indexer,!provider:envio-pay-as-you-go-indexer,"[""[Buy](https://envio.dev/pricing)"",""[Docs](https://docs.envio.dev/docs/HyperIndex/arbitrum-sepolia)""]",,Tiered,Archive,Indexed Data,Custom,sepolia,$70/$300/$800,$0.1/$0.2/$0.5/extra indexing hour,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL"",""Custom Handlers""]","[""800 indexing hours"",""250/1K/2K req/min"",""<= 1M/10M/100M entities stored"",""5/10/15 networks"",""1K/10K/50K contracts""]","[""DDoS Protection"",""IP Protection"",""IP Whitelisting""]","[""Indexer logs"",""Usage analytics"",""Alerting & Monitoring""]","[""Global""]","[""Multichain Indexing"",""Email support"",""Reorg Mode"",""Backups"",""Static Production Endpoint"",""Scalable custom indexers""]",null
getblock-one-dedicated-full-archive,!provider:getblock-dedicated-full-archive,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/api-reference/arbitrum-arb)""]",,Dedicated,Archive,RPC,EVM JSON-RPC,one,Up to $1.5K,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits"",""unlimited requests"",""unlimited rate limit""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-one-dedicated-recent-state,!provider:getblock-dedicated-recent-state,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/api-reference/arbitrum-arb)""]",,Dedicated,Pruned,RPC,EVM JSON-RPC,one,Up to $1K,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits"",""unlimited requests"",""unlimited rate limit""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-one-enterprise-full-archive,!provider:getblock-enterprise-full-archive,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/api-reference/arbitrum-arb)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,one,"Up to $999/mo (monthly plan), $799 (yearly plan)",Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-one-enterprise-recent-state,!provider:getblock-enterprise-recent-state,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/api-reference/arbitrum-arb)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,one,"Up to $999/mo (monthly plan), $799 (yearly plan)",Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-one-free-recent-state,!provider:getblock-free-recent-state,"[""[Website](https://getblock.io/nodes/arb/)"",""[Docs](https://docs.getblock.io/api-reference/arbitrum-arb)""]",,Free,Pruned,RPC,EVM JSON-RPC,one,$0,$0,NULL,NULL,NULL,99.98%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""50K CU"",""20 RPS"",""2 Access Tokens""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-one-pay-as-you-go-full-archive,!provider:getblock-pay-as-you-go-full-archive,"[""[Buy](https://getblock.io/pricing/)"",""[Docs](https://docs.getblock.io/api-reference/arbitrum-arb)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,one,"$49/$199/$499/mo (monthly plan), $39/$159/$399 (yearly plan)","$0.98/$0.9/$0.83 per 1M CU (monthly plan), $0.78/$0.72/$0.67 per 1M CU (yearly plan)",NULL,NULL,NULL,99.98%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""50M/220M/600M CU"",""100/300/500 RPS"",""10/25/50 Access Tokens""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-one-pay-as-you-go-recent-state,!provider:getblock-pay-as-you-go-recent-state,"[""[Buy](https://getblock.io/pricing/)"",""[Docs](https://docs.getblock.io/api-reference/arbitrum-arb)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,one,"$49/$199/$499/mo (monthly plan), $39/$159/$399 (yearly plan)","$0.98/$0.9/$0.83 per 1M CU (monthly plan), $0.78/$0.72/$0.67 per 1M CU (yearly plan)",NULL,NULL,NULL,99.98%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""50M/220M/600M CU"",""100/300/500 RPS"",""10/25/50 Access Tokens""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-sepolia-dedicated-full-archive,!provider:getblock-dedicated-full-archive,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/api-reference/arbitrum-arb)""]",,Dedicated,Archive,RPC,EVM JSON-RPC,sepolia,Up to $1.5K,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits"",""unlimited requests"",""unlimited rate limit""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-sepolia-dedicated-recent-state,!provider:getblock-dedicated-recent-state,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/api-reference/arbitrum-arb)""]",,Dedicated,Pruned,RPC,EVM JSON-RPC,sepolia,Up to $1K,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits"",""unlimited requests"",""unlimited rate limit""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-sepolia-enterprise-full-archive,!provider:getblock-enterprise-full-archive,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/api-reference/arbitrum-arb)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,sepolia,"Up to $999/mo (monthly plan), $799 (yearly plan)",Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-sepolia-enterprise-recent-state,!provider:getblock-enterprise-recent-state,"[""[Contact](https://account.getblock.io/sign-up)"",""[Docs](https://docs.getblock.io/api-reference/arbitrum-arb)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,sepolia,"Up to $999/mo (monthly plan), $799 (yearly plan)",Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""custom limits""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-sepolia-free-recent-state,!provider:getblock-free-recent-state,"[""[Website](https://getblock.io/nodes/arb/)"",""[Docs](https://docs.getblock.io/api-reference/arbitrum-arb)""]",,Free,Pruned,RPC,EVM JSON-RPC,sepolia,$0,$0,NULL,NULL,NULL,99.98%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""50K CU"",""20 RPS"",""2 Access Tokens""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-sepolia-pay-as-you-go-full-archive,!provider:getblock-pay-as-you-go-full-archive,"[""[Buy](https://getblock.io/pricing/)"",""[Docs](https://docs.getblock.io/api-reference/arbitrum-arb)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,sepolia,"$49/$199/$499/mo (monthly plan), $39/$159/$399 (yearly plan)","$0.98/$0.9/$0.83 per 1M CU (monthly plan), $0.78/$0.72/$0.67 per 1M CU (yearly plan)",NULL,NULL,NULL,99.98%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""50M/220M/600M CU"",""100/300/500 RPS"",""10/25/50 Access Tokens""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
getblock-sepolia-pay-as-you-go-recent-state,!provider:getblock-pay-as-you-go-recent-state,"[""[Buy](https://www.infura.io/pricing)"",""[Docs](https://docs.metamask.io/services/reference/arbitrum/)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,sepolia,"$49/$199/$499/mo (monthly plan), $39/$159/$399 (yearly plan)","$0.98/$0.9/$0.83 per 1M CU (monthly plan), $0.78/$0.72/$0.67 per 1M CU (yearly plan)",NULL,NULL,NULL,99.98%,NULL,NULL,,FALSE,FALSE,"[""Algorand Native API"",""Indexer API"",""Algo API"",""NFTs"",""WebSockets""]","[""50M/220M/600M CU"",""100/300/500 RPS"",""10/25/50 Access Tokens""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""Dedicated nodes with enterprise-grade security"",""Multi-region infrastructure""]","[""Real-time performance tracking"",""Advanced monitoring and analytics""]","[""Global""]",,
goldrush-nova-enterprise-indexer,!provider:goldrush-enterprise-indexer,"[""[Contact](https://goldrush.dev/pricing/)"",""[Docs](https://goldrush.dev/docs/chains/arbitrum-nova)""]",,Enterprise,Archive,Indexed Data,Unified Data API,nova,Custom,Custom pricing & SLAs,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST API""]","[""Custom limits""]","[""Secure data pipelines""]","[""Advanced analytics""]","[""Global""]","[""Custom enterprise features""]",null
goldrush-nova-free-indexer,!provider:goldrush-free-indexer,"[""[Website](https://goldrush.dev/)"",""[Docs](https://goldrush.dev/docs/chains/arbitrum-nova)""]",,Free,Archive,Indexed Data,Unified Data API,nova,$0 (14 Day Free Trial),null,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST API""]","[""4 req/s"",""25K API credits""]","[""Secure data pipelines""]","[""API logs"",""Usage statistics""]","[""Global""]","[""Historic & real-time blockchain data""]",null
goldrush-nova-pay-as-you-go-indexer,!provider:goldrush-pay-as-you-go-indexer,"[""[Buy](https://goldrush.dev/pricing/)"",""[Docs](https://goldrush.dev/docs/chains/arbitrum-nova)""]",,Dedicated,Archive,Indexed Data,Unified Data API,nova,$250,$770/1M Credits,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST API""]","[""50 req/s"",""300K API credits""]","[""Secure data pipelines""]","[""API logs"",""Usage statistics""]","[""Global""]","[""Historic & real-time blockchain data""]",null
goldrush-one-enterprise-indexer,!provider:goldrush-enterprise-indexer,"[""[Contact](https://goldrush.dev/pricing/)"",""[Docs](https://goldrush.dev/docs/chains/arbitrum)""]",,Enterprise,Archive,Indexed Data,Unified Data API,one,Custom,Custom pricing & SLAs,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST API""]","[""Custom limits""]","[""Secure data pipelines""]","[""Advanced analytics""]","[""Global""]","[""Custom enterprise features""]",null
goldrush-one-free-indexer,!provider:goldrush-free-indexer,"[""[Website](https://goldrush.dev/)"",""[Docs](https://goldrush.dev/docs/chains/arbitrum)""]",,Free,Archive,Indexed Data,Unified Data API,one,$0 (14 Day Free Trial),null,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST API""]","[""4 req/s"",""25K API credits""]","[""Secure data pipelines""]","[""API logs"",""Usage statistics""]","[""Global""]","[""Historic & real-time blockchain data""]",null
goldrush-one-pay-as-you-go-indexer,!provider:goldrush-pay-as-you-go-indexer,"[""[Buy](https://goldrush.dev/pricing/)"",""[Docs](https://goldrush.dev/docs/chains/arbitrum)""]",,Dedicated,Archive,Indexed Data,Unified Data API,one,$250,$770/1M Credits,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST API""]","[""50 req/s"",""300K API credits""]","[""Secure data pipelines""]","[""API logs"",""Usage statistics""]","[""Global""]","[""Historic & real-time blockchain data""]",null
goldrush-sepolia-enterprise-indexer,!provider:goldrush-enterprise-indexer,"[""[Contact](https://goldrush.dev/pricing/)"",""[Docs](https://goldrush.dev/docs/chains/arbitrum#chain-name)""]",,Enterprise,Archive,Indexed Data,Unified Data API,sepolia,Custom,Custom pricing & SLAs,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST API""]","[""Custom limits""]","[""Secure data pipelines""]","[""Advanced analytics""]","[""Global""]","[""Custom enterprise features""]",null
goldrush-sepolia-free-indexer,!provider:goldrush-free-indexer,"[""[Website](https://goldrush.dev/)"",""[Docs](https://goldrush.dev/docs/chains/arbitrum#chain-name)""]",,Free,Archive,Indexed Data,Unified Data API,sepolia,$0 (14 Day Free Trial),null,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST API""]","[""4 req/s"",""25K API credits""]","[""Secure data pipelines""]","[""API logs"",""Usage statistics""]","[""Global""]","[""Historic & real-time blockchain data""]",null
goldrush-sepolia-pay-as-you-go-indexer,!provider:goldrush-pay-as-you-go-indexer,"[""[Buy](https://goldrush.dev/pricing/)"",""[Docs](https://goldrush.dev/docs/chains/arbitrum#chain-name)""]",,Dedicated,Archive,Indexed Data,Unified Data API,sepolia,$250,$770/1M Credits,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST API""]","[""50 req/s"",""300K API credits""]","[""Secure data pipelines""]","[""API logs"",""Usage statistics""]","[""Global""]","[""Historic & real-time blockchain data""]",null
goldsky-nova-enterprise-indexer,!provider:goldsky-enterprise-indexer,"[""[Contact](https://goldsky.com/pricing)"",""[Docs](https://docs.goldsky.com/mirror/guides/token-transfers/stablecoin-addresses#arbitrum)""]",,Enterprise,Archive,Indexed Data,The Graph,nova,Custom,$10/1M entities stored,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""1K+ RPC/10s"",""Unlimited subgraphs""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Subgraph logs"",""Usage analytics"",""Custom dashboards""]","[""Global""]","[""Real-time Mirror Pipelines"",""Slack and Email support"",""Managed onboarding"",""White-label endpoints"",""Customized caching"", ""4 hours SLA"",""Subgraphs"",""Webhooks""]",null
goldsky-nova-free-indexer,!provider:goldsky-free-indexer,"[""[Website](https://goldsky.com/chains/arbitrum-nova)"",""[Docs](https://docs.goldsky.com/introduction)""]",,Free,Archive,Indexed Data,The Graph,nova,$0,$0,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""20 RPC/10s"",""100K entities stored"",""3 custom subgraphs""]","[""DDoS Protection"",""IP Protection""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Real-time Mirror Pipelines"",""Email support"",""Subgraphs"",""Webhooks""]",null
goldsky-nova-pay-as-you-go-indexer,!provider:goldsky-pay-as-you-go-indexer,"[""[Buy](https://goldsky.com/pricing)"",""[Docs](https://docs.goldsky.com/mirror/guides/token-transfers/stablecoin-addresses#arbitrum)""]",,Tiered,Archive,Indexed Data,The Graph,nova,$37/mo,$40/1M entities stored,NULL,NULL,NULL,,,,,FALSE,TRUE,"[""GraphQL""]","[""50 RPC/10s"",""Unlimited subgraphs""]","[""DDoS Protection"",""IP Protection""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Real-time Mirror Pipelines"",""Email support"",""Custom indexing"",""Subgraphs"",""Webhooks""]",null
goldsky-one-enterprise-indexer,!provider:goldsky-enterprise-indexer,"[""[Contact](https://goldsky.com/pricing)"",""[Docs](https://docs.goldsky.com/mirror/guides/token-transfers/stablecoin-addresses#arbitrum)""]",,Enterprise,Archive,Indexed Data,The Graph,one,Custom,$10/1M entities stored,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""1K+ RPC/10s"",""Unlimited subgraphs""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Subgraph logs"",""Usage analytics"",""Custom dashboards""]","[""Global""]","[""Real-time Mirror Pipelines"",""Slack and Email support"",""Managed onboarding"",""White-label endpoints"",""Customized caching"", ""4 hours SLA"",""Subgraphs"",""Webhooks""]",null
goldsky-one-free-indexer,!provider:goldsky-free-indexer,"[""[Website](https://goldsky.com/chains/arbitrum-one)"",""[Docs](https://docs.goldsky.com/introduction)""]",,Free,Archive,Indexed Data,The Graph,one,$0,$0,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""20 RPC/10s"",""100K entities stored"",""3 custom subgraphs""]","[""DDoS Protection"",""IP Protection""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Real-time Mirror Pipelines"",""Email support"",""Subgraphs"",""Webhooks""]",null
goldsky-one-pay-as-you-go-indexer,!provider:goldsky-pay-as-you-go-indexer,"[""[Buy](https://goldsky.com/pricing)"",""[Docs](https://docs.goldsky.com/mirror/guides/token-transfers/stablecoin-addresses#arbitrum)""]",,Tiered,Archive,Indexed Data,The Graph,one,$37/mo,$40/1M entities stored,NULL,NULL,NULL,,,,,FALSE,TRUE,"[""GraphQL""]","[""50 RPC/10s"",""Unlimited subgraphs""]","[""DDoS Protection"",""IP Protection""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Real-time Mirror Pipelines"",""Email support"",""Custom indexing"",""Subgraphs"",""Webhooks""]",null
goldsky-sepolia-enterprise-indexer,!provider:goldsky-enterprise-indexer,"[""[Contact](https://goldsky.com/pricing)"",""[Docs](https://docs.goldsky.com/mirror/guides/token-transfers/stablecoin-addresses#arbitrum)""]",,Enterprise,Archive,Indexed Data,The Graph,sepolia,Custom,$10/1M entities stored,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""1K+ RPC/10s"",""Unlimited subgraphs""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Subgraph logs"",""Usage analytics"",""Custom dashboards""]","[""Global""]","[""Real-time Mirror Pipelines"",""Slack and Email support"",""Managed onboarding"",""White-label endpoints"",""Customized caching"", ""4 hours SLA"",""Subgraphs"",""Webhooks""]",null
goldsky-sepolia-free-indexer,!provider:goldsky-free-indexer,"[""[Website](https://goldsky.com/chains/arbitrum-one)"",""[Docs](https://docs.goldsky.com/introduction)""]",,Free,Archive,Indexed Data,The Graph,sepolia,$0,$0,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""20 RPC/10s"",""100K entities stored"",""3 custom subgraphs""]","[""DDoS Protection"",""IP Protection""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Real-time Mirror Pipelines"",""Email support"",""Subgraphs"",""Webhooks""]",null
goldsky-sepolia-pay-as-you-go-indexer,!provider:goldsky-pay-as-you-go-indexer,"[""[Buy](https://goldsky.com/pricing)"",""[Docs](https://docs.goldsky.com/mirror/guides/token-transfers/stablecoin-addresses#arbitrum)""]",,Tiered,Archive,Indexed Data,The Graph,sepolia,$37/mo,$40/1M entities stored,NULL,NULL,NULL,,,,,FALSE,TRUE,"[""GraphQL""]","[""50 RPC/10s"",""Unlimited subgraphs""]","[""DDoS Protection"",""IP Protection""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Real-time Mirror Pipelines"",""Email support"",""Custom indexing"",""Subgraphs"",""Webhooks""]",null
indexing-co-nova-enterprise-indexer,!provider:indexing-co-enterprise-indexer,"[""[Docs](https://docs.indexing.co/networks/arbitrum_nova)""]",,Enterprise,Archive,Indexed Data,Custom,nova,Custom,Custom pricing & SLAs,NULL,NULL,NULL,99.95%,Guaranteed,0,24/7 priority support,FALSE,FALSE,"[""SQL"",""REST"",""Webhooks""]","[""Unlimited networks"",""Unlimited transformations"",""Private Node & RPC ingestion"",""Custom delivery architecture""]","[""Dedicated nodes"",""Private networking"",""DDoS Protection"",""IP Whitelisting"",""Private Endpoints"",""Secure API Keys"",""End-to-end encryption""]","[""Advanced monitoring"",""Uptime analytics""]","[""Global""]","[""Hybrid cloud/bare metal delivery"",""Compliance-ready infra"",""Priority support""]",null
indexing-co-nova-free-indexer,!provider:indexing-co-free-indexer,"[""[Docs](https://docs.indexing.co/networks/arbitrum_nova)""]",,Free,Archive,Indexed Data,Custom,nova,$0,Included,NULL,NULL,NULL,99.50%,,2,Standard Support,FALSE,FALSE,"[""SQL"",""REST"",""Webhooks""]","[""Any network"",""Up to 10K filtered blocks""]","[""DDoS Protection"",""IP Whitelisting"",""Private Endpoints"",""Secure API Keys"",""End-to-end encryption""]","[""Basic logs"",""Usage dashboard""]","[""Global""]","[""PostgreSQL delivery"",""Webhook delivery"",""Auto-schema generation""]",null
indexing-co-nova-pay-as-you-go-indexer,!provider:indexing-co-pay-as-you-go-indexer,"[""[Docs](https://docs.indexing.co/networks/arbitrum_nova)""]",,Pay-as-you-go,Archive,Indexed Data,Custom,nova,Usage-based/Subscription-based,Included,NULL,NULL,NULL,99.90%/99.95%,Guaranteed,2/(1),Standard Support/Dedicated Support,FALSE,FALSE,"[""SQL"",""REST"",""Webhooks""]","[""Up to 3/up to 10 networks"",""Wallet & ERC20 tracking"",""Multi-chain decoding (swaps, bridges, payments)"",""Custom transformations"",""Historical + real-time stream"",""Schema mapping design""]","[""DDoS Protection"",""IP Whitelisting"",""Private Endpoints"",""Secure API Keys"",""End-to-end encryption""]","[""Pipeline logs"",""Delivery metrics"",""Logs"",""Analytics"",""Alerting & Monitoring""]","[""Global""]","[""Slack & Email support"",""PostgreSQL delivery"",""Webhook delivery"",""Dedicated Support Engineer"",""SLA-backed uptime"",""System Integration support""]",null
indexing-co-one-enterprise-indexer,!provider:indexing-co-enterprise-indexer,"[""[Docs](https://docs.indexing.co/networks/arbitrum)""]",,Enterprise,Archive,Indexed Data,Custom,one,Custom,Custom pricing & SLAs,NULL,NULL,NULL,99.95%,Guaranteed,0,24/7 priority support,FALSE,FALSE,"[""SQL"",""REST"",""Webhooks""]","[""Unlimited networks"",""Unlimited transformations"",""Private Node & RPC ingestion"",""Custom delivery architecture""]","[""Dedicated nodes"",""Private networking"",""DDoS Protection"",""IP Whitelisting"",""Private Endpoints"",""Secure API Keys"",""End-to-end encryption""]","[""Advanced monitoring"",""Uptime analytics""]","[""Global""]","[""Hybrid cloud/bare metal delivery"",""Compliance-ready infra"",""Priority support""]",null
indexing-co-one-free-indexer,!provider:indexing-co-free-indexer,"[""[Docs](https://docs.indexing.co/networks/arbitrum)""]",,Free,Archive,Indexed Data,Custom,one,$0,Included,NULL,NULL,NULL,99.50%,,2,Standard Support,FALSE,FALSE,"[""SQL"",""REST"",""Webhooks""]","[""Any network"",""Up to 10K filtered blocks""]","[""DDoS Protection"",""IP Whitelisting"",""Private Endpoints"",""Secure API Keys"",""End-to-end encryption""]","[""Basic logs"",""Usage dashboard""]","[""Global""]","[""PostgreSQL delivery"",""Webhook delivery"",""Auto-schema generation""]",null
indexing-co-one-pay-as-you-go-indexer,!provider:indexing-co-pay-as-you-go-indexer,"[""[Docs](https://docs.indexing.co/networks/arbitrum)""]",,Pay-as-you-go,Archive,Indexed Data,Custom,one,Usage-based/Subscription-based,Included,NULL,NULL,NULL,99.90%/99.95%,Guaranteed,2/(1),Standard Support/Dedicated Support,FALSE,FALSE,"[""SQL"",""REST"",""Webhooks""]","[""Up to 3/up to 10 networks"",""Wallet & ERC20 tracking"",""Multi-chain decoding (swaps, bridges, payments)"",""Custom transformations"",""Historical + real-time stream"",""Schema mapping design""]","[""DDoS Protection"",""IP Whitelisting"",""Private Endpoints"",""Secure API Keys"",""End-to-end encryption""]","[""Pipeline logs"",""Delivery metrics"",""Logs"",""Analytics"",""Alerting & Monitoring""]","[""Global""]","[""Slack & Email support"",""PostgreSQL delivery"",""Webhook delivery"",""Dedicated Support Engineer"",""SLA-backed uptime"",""System Integration support""]",null
infura-one-enterprise-full-archive,!provider:infura-enterprise-full-archive,"[""[Contact](https://www.infura.io/contact)"",""[Docs](https://docs.metamask.io/services/reference/arbitrum/)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,one,Custom,Custom,NULL,NULL,NULL,Custom,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""custom limits""]","[""Advanced security, support SLA""]","[""Advanced analytics"",""Custom dashboards"",""Crypto payments""]","[""Global""]",,
infura-one-enterprise-recent-state,!provider:infura-enterprise-recent-state,"[""[Contact](https://www.infura.io/contact)"",""[Docs](https://docs.metamask.io/services/reference/arbitrum/)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,one,Custom,Custom,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""custom limits""]","[""Advanced security, support SLA""]","[""Advanced analytics"",""Custom dashboards"",""Crypto payments""]","[""Global""]",,
